,1078E,1086,1093,1095E,1097,1104,1104O,9048
2044-02-11,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-02-12,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-02-13,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-02-14,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-02-15,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-02-16,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-02-17,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-02-18,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-02-19,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-02-20,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-02-21,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-02-22,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-02-23,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-02-24,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-02-25,4.009626845154339,8.913283406559348,5.59821295874448,12.777219486900393,4.887033512932827,36.69586779762772,9.407483442106065,8.012533830239041
2044-02-26,0.22902909671723196,0.0,0.12011477398436957,1.8189894035458565e-12,6.923368365766537,6.268509281593636,0.5916538992306395,1.4431027072685203
2044-02-27,3.637978807091713e-12,0.0,0.09087889179082285,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,15.727023962138885
2044-02-28,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-02-29,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-01,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-02,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-03,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-04,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-05,7.158349594655385,9.794759940530291,1.6756680090221958,8.031115483810225,8.341123070156849,0.24465842893187142,14.261035240649383,2.031881833043259
2044-03-06,7.945647560760172,1.4892187803171295,31.96816537348889,2.181319983209314,1.332782801846733,12.062218897803485,7.776338837053676,8.223749311845229
2044-03-07,35.428590580111205,8.590106952356194,25.65191971594879,15.877411803082644,18.96400661674098,20.60611313512329,7.08845819867501,6.042422688735801
2044-03-08,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.12866845084993245,6.033780594219929,1.8189894035458565e-12
2044-03-09,8.21820320584775,8.288359343413733,9.522109219299363,13.595546467396062,3.67960895973657,5.114802414150697,2.9847362008547025,4.881117014527653
2044-03-10,28.075826239690915,35.723339941226385,70.93172123771869,28.113036086332983,46.6573912500205,46.43299703279198,47.823897648566806,34.301103556749425
2044-03-11,13.823508543381987,5.87467167935911,4.74598626959017,0.36160485599633657,3.6747895645109643,19.05689186301964,3.080829706970923,4.376282567873317
2044-03-12,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,1.100147338339664,0.0,0.2494544004008993,1.8189894035458565e-12
2044-03-13,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-14,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-15,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-16,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-17,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-18,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-19,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-20,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-21,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-22,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-23,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-24,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-25,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-26,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-27,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-28,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-29,3.637978807091713e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2044-03-30,2.41801970495747,1.837659380731489,3.251336683163207,3.4864739887997658,1.9300158094404225,4.38364195913461,3.9576064119673777,7.600864051382852
2044-03-31,17.95208379622806,5.634749531768223,17.998538095330527,27.912839559357366,3.480784296125618,31.826781107669436,7.773954150098238,15.939717108892877
2044-04-01,1.8189894035458565e-12,1.146906765819692,7.576892681251073,11.142624775356916,4.98738726144616,2.3723023213081786,7.1752920124034025,10.728502254284683
2044-04-02,19.18302412708641,7.4387994533673645,7.385270486412187,4.860180510526623,7.358300339570629,12.802350797544417,21.92748263103297,12.095469265648708
2044-04-03,1.8189894035458565e-12,2.3631679151155196,0.0,0.6084272160528624,0.5163243189404502,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-04,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-05,5.143825258244227,2.8308645076687178,7.3581211802016036,1.766181315795153,1.8189894035458565e-12,0.6477102011663609,2.964832944066588,5.2877139292060225
2044-04-06,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-07,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-08,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-09,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-10,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-11,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-12,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-13,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-14,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-15,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-16,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-17,6.07721716972979,12.00747547965076,7.747530134048976,4.740258879075477,16.909982478845507,7.508482434921766,6.532460649072778,27.876283552087518
2044-04-18,6.183262959442848,0.41002019174135074,4.821165292550601,3.2591414553645945,0.8933244285170324,3.637978807091713e-12,0.0,0.039838486054332024
2044-04-19,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-20,5.6482060905329305,0.389459769381484,4.055949690164013,6.988938242835011,4.340863374472,6.065621638777223,9.465812804963413,0.4934663386750168
2044-04-21,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-22,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-23,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-24,5.033625394263142,2.2715255012516025,3.4759597947247527,3.213461882841955,0.6280618722297237,1.7846131697395191,0.3160140533783495,20.574733847353375
2044-04-25,16.335260359641204,6.220852211550865,32.96769247892599,24.41674846493702,13.372270440303042,8.481983542785429,4.058108169675857,11.738825230713658
2044-04-26,1.8189894035458565e-12,2.201017305565708,2.6608676437670513,0.5625627787802795,0.6759071434023428,0.5775860011388757,11.687796239667964,2.7284841053187847e-12
2044-04-27,3.462417335805135,0.31975865326553576,2.9111147962125363,0.7938615746151019,1.921452083383605,1.0715186942770465,2.5699603351578064,0.6102172904953365
2044-04-28,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-29,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-04-30,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-01,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-02,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-03,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-04,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-05,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-06,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-07,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-08,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-09,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-10,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-11,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-12,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-13,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-14,10.540739926095524,0.05140940886392477,50.26243531427718,6.277524124286579,0.6077203253968122,3.2118564837610197,0.0,8.237667815869935
2044-05-15,21.461367444022823,36.25365016128601,25.785973869961495,37.3506252118399,35.067424887305826,130.3532134785009,27.374757389989494,27.0959714722713
2044-05-16,3.447862709893112,7.3379065073661405,1.8629118620213554,4.2109005901826455,2.344056415120095,3.9082678247115084,30.565455273887604,1.0660339791402165
2044-05-17,0.675178222552355,0.5123527554248681,1.6566342876783373,1.3371068208209238,7.239861008715054,1.48397607419902,0.8413258854453436,0.3826413684808996
2044-05-18,2.081419381961639,5.216486808003406,1.6988945481551905,3.455149973097205,1.475760686149906,12.67544155816613,5.416881634989258,7.979506535248262
2044-05-19,7.608616219368317,37.907033407419604,2.675418298982345,30.760047320477117,18.530863090440285,6.033658892629308,14.746550494051268,2.174300432005381
2044-05-20,19.1083513787054,6.370642513218999,5.1251965159531,8.321698169784373,1.3733931758157334,4.094977462469828,0.23237199974035544,0.4677713340822894
2044-05-21,1.8189894035458565e-12,2.6841178141095057,0.0,2.3999162775133707,23.83873495658658,10.273812343791102,18.01660671288926,2.7284841053187847e-12
2044-05-22,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-23,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-24,3.391339568693039,0.0,19.28231092907412,10.541361031078422,1.8189894035458565e-12,0.7591091947170194,12.43810853099307,7.234557456181032
2044-05-25,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-26,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-27,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-28,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-29,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-30,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-05-31,8.644363757569081,9.767539553376372,12.292825669196935,11.406277729634558,15.280251833367004,12.005732961459387,5.114325610348689,9.443201297279986
2044-06-01,8.411429806556177,42.05570137709061,24.224318040176293,56.317078225414235,9.842096068891728,19.22793766312132,1.0652445357144016,7.846618447603139
2044-06-02,3.971594500366871,0.0,0.305790828392154,1.8189894035458565e-12,1.8189894035458565e-12,5.098179160263102,7.862569595971163,2.7284841053187847e-12
2044-06-03,1.1435877578466773,0.23098006710284721,1.7842596896802532,6.005306780774459,1.9096331640474788,2.5215981372491423,8.782052452431527,0.5929511192368083
2044-06-04,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,1.186467362106553
2044-06-05,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-06-06,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-06-07,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-06-08,14.571698288097956,12.894466708365433,16.868863993103215,1.7631203159135855,7.38444283976794,11.904946259846625,14.718856925510845,16.775743165841522
2044-06-09,22.522887477563074,2.651015754235704,14.219471564591943,8.710158680964089,11.407286019861905,13.947668441955031,4.992215407228796,4.620286639630615
2044-06-10,2.973692683592357,1.4648002850227613,0.8415235294215532,0.42258794593649696,5.54422722309646,6.033263155719923,1.1649556563992807,2.0875931309051268
2044-06-11,0.1386391810973146,11.576401646980528,1.8293579660095862,1.4634015123069815,6.8799950597303745,1.0763635686686404,0.9025041473824391,2.4358533864532026
2044-06-12,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-06-13,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-06-14,3.0212881927348327,7.204397990289559,11.687331685849731,7.637175359490094,7.037094601276575,12.19925411814135,6.619446021639968,5.944941459622085
2044-06-15,27.369461076553783,5.265470993940185,11.264512085141698,12.122953889329175,3.5677522672997948,73.3008520473909,52.36998188710152,16.275422846481636
2044-06-16,0.17207941280306,0.0,0.913218503732914,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,3.891137813869421,2.7284841053187847e-12
2044-06-17,0.4154866753576615,1.132379935339944,0.04220806041156746,0.7705192694050856,0.11703625317174937,0.5980559103846285,1.869757609556814,0.6302788024631926
2044-06-18,25.76140443695174,0.0,17.040329864897885,1.8189894035458565e-12,1.8189894035458565e-12,0.48335336706921334,4.7937841291032655,1.5404281600886944
2044-06-19,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-06-20,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-06-21,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-06-22,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-06-23,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-06-24,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-06-25,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2044-06-26,1.9263815049737794,4.772392838955921,11.105155186656892,7.973047878051866,3.6007369697877474,12.167706626453223,6.044030021250122,5.094019074118851
2044-06-27,11.388772143939425,0.7599646454567727,8.753546908236391,5.10452392764856,3.6049725088536775,2.510674153835667,0.036783030734513326,5.0701852612184455
2044-06-28,26.60612534675062,2.8098282927003875,8.361397956078957,6.306098498405942,1.1560935480132688,25.80732227755629,8.571056682403848,4.044704814609028
2044-06-29,38.779905845003775,17.280735665503624,12.482875125064037,15.41650151393882,18.31091838161881,57.11247186722638,16.806433874229,16.242704515187576
2044-06-30,32.79099351748553,14.788950004119295,28.982745524041945,12.918113076889139,11.546434774801778,46.24196925779641,7.8643182008036945,7.058398432132545
2044-07-01,0.024171735864273947,0.0,1.9416952005612556,0.0,0.0,0.0,1.3642420526593924e-12,1.0623353974738086
2044-07-02,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-03,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.6357179379972681
2044-07-04,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-05,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-06,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-07,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-08,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-09,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-10,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-11,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-12,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-13,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-14,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-15,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-16,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-17,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-18,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-19,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-20,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-21,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-22,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-23,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-24,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-25,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.3642420526593924e-12,0.0
2044-07-26,11.585426652786065,6.4828294083116935,35.69806661659626,20.216998714629895,12.995708930287476,10.075356004720629,29.764293213146853,17.201481735439945
2044-07-27,9.20560387120787,7.070744363071006,35.01538027445717,28.21176096720651,26.89933821399264,28.922233030262426,22.467832207028085,8.43680366662484
2044-07-28,0.0,0.3685743776247761,0.47311420044362285,1.601060184746818,2.4820893619986,4.356178042894641,3.2830571812512814,1.418811987568481
2044-07-29,0.11264260629460227,1.241194409006961,0.019550132638769164,0.6066882916480267,0.0,0.0,1.8189894035458565e-12,0.0
2044-07-30,15.133229280039641,11.791562269586393,8.619268265563957,22.683100899078337,11.863787495249856,14.525035188105479,3.0811848391753824,4.482842825050037
2044-07-31,0.25600036088604594,0.0,0.49183165502387005,0.0,0.0,0.11643537636931743,1.8189894035458565e-12,2.342847104164594
2044-08-01,8.252162636345421,2.986123576610562,3.1983311052937484,21.686455797952014,0.47756943232547144,4.466913967851561,6.563481207869014,1.4376119864553858
2044-08-02,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2044-08-03,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2044-08-04,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2044-08-05,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2044-08-06,0.9540812436204393,0.3060851318101565,0.7648336854288661,4.54689169202624,0.7592791727487948,0.0,7.078618614157706,0.4262723996622085
2044-08-07,5.660779576342412,0.0,14.18743328916291,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2044-08-08,11.931834890436845,16.58839951622172,12.968416541824807,14.27537054852178,35.5730937588388,12.905368505646251,17.342869160417322,12.381267060760571
2044-08-09,6.122463909672457,0.0,4.099175903280986,0.0,0.0,8.199601111331217,0.028715375086717027,0.22140314780609588
2044-08-10,12.462262158161714,1.2126764996543273,13.923286028822304,1.0306108765400883,4.245263535201874,19.56833941793337,2.70815398918411,12.031753458502955
2044-08-11,7.3249516333959575,8.430774190515656,8.887955644763911,3.2611236713185656,12.670903027128059,9.855693285565325,18.918041137227213,2.4542458437802313
2044-08-12,2.4032223584959658,1.563321979955194,3.0238028288237926,20.75046888700687,2.4902524780854476,3.672483115890398,3.5127793874587665,2.1512203506462293
2044-08-13,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2044-08-14,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2044-08-15,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2044-08-16,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2044-08-17,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2044-08-18,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2044-08-19,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2044-08-20,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2044-08-21,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2044-08-22,72.37630939364232,60.379957430500355,32.75072048162431,56.80381645881871,21.99089806008211,107.77835754976068,48.16857406563981,20.599556110225556
2044-08-23,0.0,0.0,5.4569682106375694e-12,0.0,13.520333944626499,9.900365375478259,19.931558806597334,2.0548610541816212
2044-08-24,6.732490024326589,1.8059618797017956,14.881681369744175,12.414676245679138,7.408243227051379,11.5861890555379,8.332886372561994,23.65620467227839
2044-08-25,21.006914287416176,2.3815097975657764,6.80048607303741,1.780098720846983,4.066810958539195,5.039974602038482,11.95797361118911,3.6655097174362927
2044-08-26,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2044-08-27,0.0,0.0,5.4569682106375694e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0
